STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/1/23,10.51,0,0,3.1,13,27,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/2/23,13.87,0,0,2,26,33,10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/3/23,7.83,0,0,2,9,11,-1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/4/23,14.32,0,0,2,20,42,11
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/5/23,10.96,0,0,2,39,41,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/6/23,9.84,0,0,0,32,47,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/7/23,12.75,0,0,0,41,51,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/8/23,4.03,0,0,0,35,44,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/9/23,12.08,0.91,0,0,39,42,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/10/23,9.62,0,0,0,36,38,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/11/23,8.05,0,0,0,33,47,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/12/23,9.17,0,0,0,39,52,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/13/23,8.72,0,0,0,44,52,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/14/23,13.65,0.13,0,0,43,55,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/15/23,15.88,0.15,0,0,47,51,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/16/23,18.57,0.37,2,0,34,35,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/17/23,11.86,0,0,2,24,26,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/18/23,12.97,0,0,1.2,31,44,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/19/23,13.87,0,0,0,44,51,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/20/23,6.49,0,0,0,39,48,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/21/23,12.3,0,0,0,35,40,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/22/23,15.21,1.2,0,0,34,36,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/23/23,14.32,0,0,0,35,40,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/24/23,8.28,0.06,1.7,0,24,29,18
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/25/23,8.95,0,0,2,29,38,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/26/23,6.26,0,0,0,37,52,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/27/23,13.87,1.01,0,0,44,58,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/28/23,7.61,0,0,0,42,52,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/1/23,8.95,0.28,0,0,45,56,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/2/23,9.62,0,0,0,40,40,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/3/23,14.09,0,0,0,36,38,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/4/23,7.16,0.05,0,0,37,50,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/5/23,7.83,0.05,0,0,40,50,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/6/23,9.62,0.1,0,0,44,55,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/7/23,14.32,0,0,0,41,45,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/8/23,12.75,0,0,0,40,47,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/9/23,13.2,0.31,0.3,0,39,40,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/10/23,10.96,0.15,0.9,1.2,35,37,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/11/23,8.5,0.13,0.2,0,35,39,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/12/23,8.05,0.08,0.2,0,35,37,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/13/23,12.08,0,0.2,0,31,33,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/14/23,6.71,0,0,0,28,38,20
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/15/23,11.18,0,0,0,34,50,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/16/23,12.08,0.21,0,0,44,50,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/17/23,18.57,0.04,0,0,38,47,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/18/23,15.43,0,0,0,21,25,12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/19/23,12.3,0,0,0,27,40,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/20/23,17.45,0,0,0,38,52,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/21/23,13.2,0,0,0,45,54,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/22/23,6.93,0.04,0,0,44,53,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/23/23,9.4,0.28,0,0,44,48,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/24/23,12.08,0.02,0,0,39,45,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/25/23,14.76,0.75,0,0,38,44,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/26/23,8.5,0.12,0,0,40,48,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/27/23,10.96,0,0,0,39,46,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/28/23,5.82,0,0,0,39,51,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/29/23,9.17,0,0,0,40,42,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/30/23,10.07,0,0,0,36,57,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/31/23,15.66,1.19,0,0,57,70,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/1/23,12.3,0.03,0,0,44,48,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/2/23,11.41,0,0,0,40,56,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/3/23,10.51,0.12,0,0,53,64,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/4/23,13.2,0.77,0,0,47,69,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/5/23,15.88,0.28,0,0,63,72,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/6/23,10.29,0,0,0,41,52,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/7/23,8.28,0,0,0,43,49,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/8/23,6.93,0,0,0,47,63,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/9/23,7.61,0,0,0,54,68,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/10/23,8.05,0,0,0,59,71,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/11/23,11.18,0,0,0,65,79,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/12/23,14.76,0,0,0,70,82,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/13/23,9.4,0,0,0,71,83,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/14/23,5.82,0,0,0,71,83,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/15/23,9.4,0.01,0,0,72,83,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/16/23,14.99,0.1,0,0,56,64,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/17/23,16.11,0.07,0.4,0,35,39,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/18/23,7.61,0,0,0,42,58,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/19/23,12.3,0.01,0,0,51,64,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/20/23,13.42,0.12,0,0,61,79,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/21/23,10.29,0,0,0,54,63,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/22/23,10.51,0.05,0.1,0,44,47,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/23/23,7.38,0,0,0,40,42,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/24/23,8.5,0.01,0,0,43,54,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/25/23,10.51,0.16,0,0,43,46,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/26/23,7.16,0,0,0,41,52,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/27/23,8.28,0,0,0,49,67,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/28/23,7.16,0,0,0,54,63,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/29/23,8.05,0.17,0,0,50,59,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/30/23,12.3,0.12,0,0,45,48,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/1/23,17.22,0.08,0,0,42,50,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/2/23,16.11,0,0,0,49,54,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/3/23,8.05,0,0,0,48,59,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/4/23,7.61,0,0,0,55,72,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/5/23,12.97,0,0,0,65,78,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/6/23,11.86,0.01,0,0,67,78,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/7/23,10.74,0.04,0,0,74,87,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/8/23,10.07,0.16,0,0,55,60,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/9/23,6.26,0,0,0,57,70,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/10/23,5.14,0,0,0,64,81,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/11/23,6.26,0,0,0,69,84,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/12/23,6.71,0.08,0,0,70,77,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/13/23,10.07,0,0,0,61,70,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/14/23,11.18,0.02,0,0,59,63,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/15/23,6.26,0,0,0,58,68,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/16/23,10.51,0,0,0,64,81,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/17/23,12.3,0,0,0,54,61,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/18/23,8.5,0,0,0,56,75,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/19/23,10.29,0.03,0,0,68,76,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/20/23,7.83,0,0,0,59,73,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/21/23,6.04,0,0,0,67,81,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/22/23,6.26,0,0,0,70,83,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/23/23,5.14,0,0,0,72,86,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/24/23,12.97,0,0,0,65,67,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/25/23,11.86,0,0,0,54,62,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/26/23,8.05,0,0,0,57,70,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/27/23,7.61,0,0,0,62,74,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/28/23,8.5,0,0,0,67,80,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/29/23,6.93,0,0,0,69,86,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/30/23,6.71,0,0,0,75,91,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/31/23,5.82,0.29,0,0,78,91,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/1/23,4.7,0.88,0,0,78,91,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/2/23,7.61,0,0,0,78,91,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/3/23,10.07,0,0,0,76,87,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/4/23,9.17,0,0,0,72,77,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/5/23,4.03,0,0,0,69,84,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/6/23,8.28,0,0,0,71,77,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/7/23,10.96,0,0,0,66,75,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/8/23,8.28,0,0,0,63,75,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/9/23,6.04,0,0,0,67,83,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/10/23,8.5,0,0,0,74,86,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/11/23,18.57,0.05,0,0,62,64,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/12/23,9.4,0,0,0,57,70,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/13/23,9.62,0.54,0,0,61,65,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/14/23,4.7,0,0,0,65,77,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/15/23,11.41,0,0,0,67,80,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/16/23,10.07,0,0,0,58,68,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/17/23,4.47,0,0,0,66,81,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/18/23,8.05,0,0,0,72,86,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/19/23,8.5,0,0,0,75,87,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/20/23,10.96,0,0,0,73,83,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/21/23,10.29,0,0,0,75,88,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/22/23,9.84,0,0,0,76,86,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/23/23,7.16,0,0,0,75,86,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/24/23,6.49,0.02,0,0,78,93,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/25/23,13.42,0.77,0,0,78,86,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/26/23,12.3,0.04,0,0,71,75,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/27/23,8.72,0,0,0,71,78,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/28/23,6.71,0,0,0,71,85,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/29/23,8.28,0.06,0,0,78,88,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/30/23,5.82,0,0,0,80,91,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/1/23,3.13,0.47,0,0,78,86,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/2/23,8.95,3.35,0,0,71,73,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/3/23,6.71,0,0,0,74,88,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/4/23,6.49,0,0,0,80,92,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/5/23,5.82,0.46,0,0,82,91,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/6/23,8.05,0,0,0,74,82,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/7/23,6.04,0.01,0,0,72,81,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/8/23,6.26,0.14,0,0,69,76,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/9/23,5.37,0,0,0,73,85,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/10/23,8.95,0,0,0,77,87,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/11/23,10.29,0.18,0,0,76,86,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/12/23,8.95,0.91,0,0,69,76,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/13/23,4.92,0.03,0,0,69,78,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/14/23,9.84,0.21,0,0,77,90,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/15/23,8.72,0.01,0,0,78,85,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/16/23,9.62,0,0,0,75,81,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/17/23,8.05,0,0,0,74,80,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/18/23,5.14,0,0,0,72,81,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/19/23,4.25,0,0,0,74,86,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/20/23,11.18,0,0,0,79,87,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/21/23,6.49,0,0,0,73,82,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/22/23,7.83,0.02,0,0,74,85,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/23/23,5.14,0.1,0,0,72,84,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/24/23,3.8,0,0,0,78,89,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/25/23,6.71,0,0,0,79,91,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/26/23,8.05,0.38,0,0,81,90,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/27/23,3.8,0,0,0,83,92,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/28/23,10.29,1.34,0,0,84,93,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/29/23,7.61,0,0,0,76,83,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/30/23,7.16,0,0,0,74,80,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/31/23,4.47,0,0,0,73,83,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/1/23,6.93,0,0,0,76,85,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/2/23,7.61,0,0,0,78,85,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/3/23,3.58,0,0,0,78,90,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/4/23,9.17,0,0,0,79,86,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/5/23,9.4,0.12,0,0,74,77,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/6/23,11.63,0.01,0,0,70,73,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/7/23,9.17,0,0,0,72,82,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/8/23,7.38,0,0,0,74,85,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/9/23,5.59,0,0,0,73,79,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/10/23,8.05,0,0,0,74,86,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/11/23,9.4,0,0,0,77,85,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/12/23,8.5,0,0,0,79,87,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/13/23,7.38,0,0,0,75,81,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/14/23,8.05,0.8,0,0,72,76,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/15/23,9.84,0.2,0,0,68,78,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/16/23,9.4,0,0,0,70,82,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/17/23,12.97,0.2,0,0,73,80,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/18/23,5.37,0,0,0,69,79,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/19/23,10.51,0,0,0,72,84,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/20/23,7.61,0,0,0,80,91,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/21/23,10.29,0,0,0,76,82,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/22/23,7.16,0,0,0,77,90,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/23/23,12.3,0,0,0,86,98,77
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/24/23,11.41,0,0,0,90,100,75
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/25/23,7.83,0,0,0,78,82,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/26/23,14.09,0,0,0,74,77,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/27/23,9.62,0,0,0,69,75,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/28/23,4.7,0,0,0,70,82,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/29/23,11.41,0,0,0,73,87,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/30/23,12.53,0,0,0,66,71,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/31/23,5.82,0,0,0,65,79,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/1/23,6.71,0,0,0,71,85,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/2/23,9.17,0,0,0,76,89,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/3/23,11.63,0,0,0,81,94,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/4/23,9.17,0,0,0,83,94,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/5/23,12.75,0.02,0,0,84,94,74
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/6/23,11.41,0.05,0,0,77,83,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/7/23,9.4,0.03,0,0,69,71,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/8/23,10.51,0.01,0,0,65,68,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/9/23,7.38,0,0,0,65,76,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/10/23,3.8,0.01,0,0,67,83,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/11/23,6.26,0.77,0,0,67,70,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/12/23,7.61,0,0,0,63,72,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/13/23,6.26,0,0,0,62,72,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/14/23,4.03,0,0,0,63,74,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/15/23,4.03,0,0,0,65,79,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/16/23,3.36,0.03,0,0,66,70,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/17/23,10.29,1.6,0,0,62,64,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/18/23,4.92,0,0,0,61,73,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/19/23,7.83,0.27,0,0,61,68,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/20/23,6.49,0.01,0,0,70,80,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/21/23,4.03,0.05,0,0,71,81,66
